year_film,year_ceremony,ceremony,category,name,film,winner
1972,1973,45,ACTOR,Marlon Brando,The Godfather,TRUE
1972,1973,45,ACTOR,Michael Caine,Sleuth,FALSE
1972,1973,45,ACTOR,Laurence Olivier,Sleuth,FALSE
1972,1973,45,ACTOR,Peter O'Toole,The Ruling Class,FALSE
1972,1973,45,ACTOR,Paul Winfield,Sounder,FALSE
1972,1973,45,ACTOR IN A SUPPORTING ROLE,Eddie Albert,The Heartbreak Kid,FALSE
1972,1973,45,ACTOR IN A SUPPORTING ROLE,James Caan,The Godfather,FALSE
1972,1973,45,ACTOR IN A SUPPORTING ROLE,Robert Duvall,The Godfather,FALSE
1972,1973,45,ACTOR IN A SUPPORTING ROLE,Joel Grey,Cabaret,TRUE
1972,1973,45,ACTOR IN A SUPPORTING ROLE,Al Pacino,The Godfather,FALSE
1972,1973,45,ACTRESS,Liza Minnelli,Cabaret,TRUE
1972,1973,45,ACTRESS,Diana Ross,Lady Sings the Blues,FALSE
1972,1973,45,ACTRESS,Maggie Smith,Travels with My Aunt,FALSE
1972,1973,45,ACTRESS,Cicely Tyson,Sounder,FALSE
1972,1973,45,ACTRESS,Liv Ullmann,The Emigrants,FALSE
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Jeannie Berlin,The Heartbreak Kid,FALSE
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Eileen Heckart,Butterflies Are Free,TRUE
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,Pete 'n' Tillie,FALSE
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Susan Tyrrell,Fat City,FALSE
1972,1973,45,ACTRESS IN A SUPPORTING ROLE,Shelley Winters,The Poseidon Adventure,FALSE
1972,1973,45,ART DIRECTION,Cabaret,Cabaret,TRUE
1972,1973,45,ART DIRECTION,Lady Sings the Blues,Lady Sings the Blues,FALSE
1972,1973,45,ART DIRECTION,The Poseidon Adventure,The Poseidon Adventure,FALSE
1972,1973,45,ART DIRECTION,Travels with My Aunt,Travels with My Aunt,FALSE
1972,1973,45,ART DIRECTION,Young Winston,Young Winston,FALSE
1972,1973,45,CINEMATOGRAPHY,Butterflies Are Free,Butterflies Are Free,FALSE
1972,1973,45,CINEMATOGRAPHY,Cabaret,Cabaret,TRUE
1972,1973,45,CINEMATOGRAPHY,The Poseidon Adventure,The Poseidon Adventure,FALSE
1972,1973,45,CINEMATOGRAPHY,1776,1776,FALSE
1972,1973,45,CINEMATOGRAPHY,Travels with My Aunt,Travels with My Aunt,FALSE
1972,1973,45,COSTUME DESIGN,The Godfather,The Godfather,FALSE
1972,1973,45,COSTUME DESIGN,Lady Sings the Blues,Lady Sings the Blues,FALSE
1972,1973,45,COSTUME DESIGN,The Poseidon Adventure,The Poseidon Adventure,FALSE
1972,1973,45,COSTUME DESIGN,Travels with My Aunt,Travels with My Aunt,TRUE
1972,1973,45,COSTUME DESIGN,Young Winston,Young Winston,FALSE
1972,1973,45,DIRECTING,Cabaret,Cabaret,TRUE
1972,1973,45,DIRECTING,Deliverance,Deliverance,FALSE
1972,1973,45,DIRECTING,The Emigrants,The Emigrants,FALSE
1972,1973,45,DIRECTING,The Godfather,The Godfather,FALSE
1972,1973,45,DIRECTING,Sleuth,Sleuth,FALSE
1972,1973,45,DOCUMENTARY (Feature),Ape and Super-Ape,Ape and Super-Ape,FALSE
1972,1973,45,DOCUMENTARY (Feature),Malcolm X,Malcolm X,FALSE
1972,1973,45,DOCUMENTARY (Feature),Manson,Manson,FALSE
1972,1973,45,DOCUMENTARY (Feature),Marjoe,Marjoe,TRUE
1972,1973,45,DOCUMENTARY (Feature),The Silent Revolution,The Silent Revolution,FALSE
1972,1973,45,DOCUMENTARY (Short Subject),Hundertwasser's Rainy Day,Hundertwasser's Rainy Day,FALSE
1972,1973,45,DOCUMENTARY (Short Subject),K-Z,K-Z,FALSE
1972,1973,45,DOCUMENTARY (Short Subject),Selling Out,Selling Out,FALSE
1972,1973,45,DOCUMENTARY (Short Subject),This Tiny World,This Tiny World,TRUE
1972,1973,45,DOCUMENTARY (Short Subject),The Tide of Traffic,The Tide of Traffic,FALSE
1972,1973,45,FILM EDITING,Cabaret,Cabaret,TRUE
1972,1973,45,FILM EDITING,Deliverance,Deliverance,FALSE
1972,1973,45,FILM EDITING,The Godfather,The Godfather,FALSE
1972,1973,45,FILM EDITING,The Hot Rock,The Hot Rock,FALSE
1972,1973,45,FILM EDITING,The Poseidon Adventure,The Poseidon Adventure,FALSE
1972,1973,45,FOREIGN LANGUAGE FILM,The Dawns Here Are Quiet,The Dawns Here Are Quiet,FALSE
1972,1973,45,FOREIGN LANGUAGE FILM,The Discreet Charm of the Bourgeoisie,The Discreet Charm of the Bourgeoisie,TRUE
1972,1973,45,FOREIGN LANGUAGE FILM,I Love You Rosa,I Love You Rosa,FALSE
1972,1973,45,FOREIGN LANGUAGE FILM,My Dearest Señorita,My Dearest Señorita,FALSE
1972,1973,45,FOREIGN LANGUAGE FILM,The New Land,The New Land,FALSE
1972,1973,45,MUSIC (Original Dramatic Score),The Godfather,The Godfather,FALSE
1972,1973,45,MUSIC (Original Dramatic Score),images,images,FALSE
1972,1973,45,MUSIC (Original Dramatic Score),Limelight,Limelight,TRUE
1972,1973,45,MUSIC (Original Dramatic Score),Napoleon and Samantha,Napoleon and Samantha,FALSE
1972,1973,45,MUSIC (Original Dramatic Score),The Poseidon Adventure,The Poseidon Adventure,FALSE
1972,1973,45,MUSIC (Original Dramatic Score),Sleuth,Sleuth,FALSE
1972,1973,45,MUSIC (Scoring: Adaptation and Original Song Score),Cabaret,Cabaret,TRUE
1972,1973,45,MUSIC (Scoring: Adaptation and Original Song Score),Lady Sings the Blues,Lady Sings the Blues,FALSE
1972,1973,45,MUSIC (Scoring: Adaptation and Original Song Score),Man of La Mancha,Man of La Mancha,FALSE
1972,1973,45,MUSIC (Song--Original for the Picture),Ben,Ben,FALSE
1972,1973,45,MUSIC (Song--Original for the Picture),The Little Ark,The Little Ark,FALSE
1972,1973,45,MUSIC (Song--Original for the Picture),The Life and Times of Judge Roy Bean,The Life and Times of Judge Roy Bean,FALSE
1972,1973,45,MUSIC (Song--Original for the Picture),The Poseidon Adventure,The Poseidon Adventure,TRUE
1972,1973,45,MUSIC (Song--Original for the Picture),The Stepmother,The Stepmother,FALSE
1972,1973,45,BEST PICTURE,Cabaret,Cabaret,FALSE
1972,1973,45,BEST PICTURE,Deliverance,Deliverance,FALSE
1972,1973,45,BEST PICTURE,The Emigrants,The Emigrants,FALSE
1972,1973,45,BEST PICTURE,The Godfather,The Godfather,TRUE
1972,1973,45,BEST PICTURE,Sounder,Sounder,FALSE
1972,1973,45,SHORT SUBJECT (Animated),A Christmas Carol,A Christmas Carol,TRUE
1972,1973,45,SHORT SUBJECT (Animated),Kama Sutra Rides Again,Kama Sutra Rides Again,FALSE
1972,1973,45,SHORT SUBJECT (Animated),Tup Tup,Tup Tup,FALSE
1972,1973,45,SHORT SUBJECT (Live Action),Frog Story,Frog Story,FALSE
1972,1973,45,SHORT SUBJECT (Live Action),Norman Rockwell's World...An American Dream,Norman Rockwell's World...An American Dream,TRUE
1972,1973,45,SHORT SUBJECT (Live Action),Solo,Solo,FALSE
1972,1973,45,SOUND,Butterflies Are Free,Butterflies Are Free,FALSE
1972,1973,45,SOUND,Cabaret,Cabaret,TRUE
1972,1973,45,SOUND,The Candidate,The Candidate,FALSE
1972,1973,45,SOUND,The Godfather,The Godfather,FALSE
1972,1973,45,SOUND,The Poseidon Adventure,The Poseidon Adventure,FALSE
1972,1973,45,WRITING (Screenplay--based on material from another medium),Cabaret,Cabaret,FALSE
1972,1973,45,WRITING (Screenplay--based on material from another medium),The Emigrants,The Emigrants,FALSE
1972,1973,45,WRITING (Screenplay--based on material from another medium),The Godfather,The Godfather,TRUE
1972,1973,45,WRITING (Screenplay--based on material from another medium),Pete 'n' Tillie,Pete 'n' Tillie,FALSE
1972,1973,45,WRITING (Screenplay--based on material from another medium),Sounder,Sounder,FALSE
1972,1973,45,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),The Candidate,The Candidate,TRUE
1972,1973,45,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),The Discreet Charm of the Bourgeoisie,The Discreet Charm of the Bourgeoisie,FALSE
1972,1973,45,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Lady Sings the Blues,Lady Sings the Blues,FALSE
1972,1973,45,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Murmur of the Heart,Murmur of the Heart,FALSE
1972,1973,45,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Young Winston,Young Winston,FALSE
1972,1973,45,SPECIAL ACHIEVEMENT AWARD (Visual Effects),The Poseidon Adventure,The Poseidon Adventure,TRUE
1972,1973,45,JEAN HERSHOLT HUMANITARIAN AWARD,Rosalind Russell,,TRUE
1972,1973,45,HONORARY AWARD, Charles S. Boren,,TRUE
1972,1973,45,HONORARY AWARD, Edward G. Robinson who achieved greatness as a player,,TRUE
1973,1974,46,ACTOR,Marlon Brando,Last Tango in Paris,FALSE
1973,1974,46,ACTOR,Jack Lemmon,Save the Tiger,TRUE
1973,1974,46,ACTOR,Jack Nicholson,The Last Detail,FALSE
1973,1974,46,ACTOR,Al Pacino,Serpico,FALSE
1973,1974,46,ACTOR,Robert Redford,The Sting,FALSE
1973,1974,46,ACTOR IN A SUPPORTING ROLE,Vincent Gardenia,Bang the Drum Slowly,FALSE
1973,1974,46,ACTOR IN A SUPPORTING ROLE,Jack Gilford,Save the Tiger,FALSE
1973,1974,46,ACTOR IN A SUPPORTING ROLE,John Houseman,The Paper Chase,TRUE
1973,1974,46,ACTOR IN A SUPPORTING ROLE,Jason Miller,The Exorcist,FALSE
1973,1974,46,ACTOR IN A SUPPORTING ROLE,Randy Quaid,The Last Detail,FALSE
1973,1974,46,ACTRESS,Ellen Burstyn,The Exorcist,FALSE
1973,1974,46,ACTRESS,Glenda Jackson,A Touch of Class,TRUE
1973,1974,46,ACTRESS,Marsha Mason,Cinderella Liberty,FALSE
1973,1974,46,ACTRESS,Barbra Streisand,The Way We Were,FALSE
1973,1974,46,ACTRESS,Joanne Woodward,"Summer Wishes, Winter Dreams",FALSE
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Linda Blair,The Exorcist,FALSE
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Candy Clark,American Graffiti,FALSE
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Paper Moon,FALSE
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Tatum O'Neal,Paper Moon,TRUE
1973,1974,46,ACTRESS IN A SUPPORTING ROLE,Sylvia Sidney,"Summer Wishes, Winter Dreams",FALSE
1973,1974,46,ART DIRECTION,Brother Sun Sister Moon,Brother Sun Sister Moon,FALSE
1973,1974,46,ART DIRECTION,The Exorcist,The Exorcist,FALSE
1973,1974,46,ART DIRECTION,The Sting,The Sting,TRUE
1973,1974,46,ART DIRECTION,Tom Sawyer,Tom Sawyer,FALSE
1973,1974,46,ART DIRECTION,The Way We Were,The Way We Were,FALSE
1973,1974,46,CINEMATOGRAPHY,Cries and Whispers,Cries and Whispers,TRUE
1973,1974,46,CINEMATOGRAPHY,The Exorcist,The Exorcist,FALSE
1973,1974,46,CINEMATOGRAPHY,Jonathan Livingston Seagull,Jonathan Livingston Seagull,FALSE
1973,1974,46,CINEMATOGRAPHY,The Sting,The Sting,FALSE
1973,1974,46,CINEMATOGRAPHY,The Way We Were,The Way We Were,FALSE
1973,1974,46,COSTUME DESIGN,Cries and Whispers,Cries and Whispers,FALSE
1973,1974,46,COSTUME DESIGN,Ludwig,Ludwig,FALSE
1973,1974,46,COSTUME DESIGN,The Sting,The Sting,TRUE
1973,1974,46,COSTUME DESIGN,Tom Sawyer,Tom Sawyer,FALSE
1973,1974,46,COSTUME DESIGN,The Way We Were,The Way We Were,FALSE
1973,1974,46,DIRECTING,American Graffiti,American Graffiti,FALSE
1973,1974,46,DIRECTING,Cries and Whispers,Cries and Whispers,FALSE
1973,1974,46,DIRECTING,The Exorcist,The Exorcist,FALSE
1973,1974,46,DIRECTING,Last Tango in Paris,Last Tango in Paris,FALSE
1973,1974,46,DIRECTING,The Sting,The Sting,TRUE
1973,1974,46,DOCUMENTARY (Feature),Always a New Beginning,Always a New Beginning,FALSE
1973,1974,46,DOCUMENTARY (Feature),Battle of Berlin,Battle of Berlin,FALSE
1973,1974,46,DOCUMENTARY (Feature),The Great American Cowboy,The Great American Cowboy,TRUE
1973,1974,46,DOCUMENTARY (Feature),Journey to the Outer Limits,Journey to the Outer Limits,FALSE
1973,1974,46,DOCUMENTARY (Feature),Walls of Fire,Walls of Fire,FALSE
1973,1974,46,DOCUMENTARY (Short Subject),Background,Background,FALSE
1973,1974,46,DOCUMENTARY (Short Subject),Children at Work (Paisti Ag Obair),Children at Work (Paisti Ag Obair),FALSE
1973,1974,46,DOCUMENTARY (Short Subject),Christo's Valley Curtain,Christo's Valley Curtain,FALSE
1973,1974,46,DOCUMENTARY (Short Subject),Four Stones for Kanemitsu,Four Stones for Kanemitsu,FALSE
1973,1974,46,DOCUMENTARY (Short Subject),Princeton: A Search for Answers,Princeton: A Search for Answers,TRUE
1973,1974,46,FILM EDITING,American Graffiti,American Graffiti,FALSE
1973,1974,46,FILM EDITING,The Day of the Jackal,The Day of the Jackal,FALSE
1973,1974,46,FILM EDITING,The Exorcist,The Exorcist,FALSE
1973,1974,46,FILM EDITING,Jonathan Livingston Seagull,Jonathan Livingston Seagull,FALSE
1973,1974,46,FILM EDITING,The Sting,The Sting,TRUE
1973,1974,46,FOREIGN LANGUAGE FILM,Day for Night,Day for Night,TRUE
1973,1974,46,FOREIGN LANGUAGE FILM,The House on Chelouche Street,The House on Chelouche Street,FALSE
1973,1974,46,FOREIGN LANGUAGE FILM,L'Invitation,L'Invitation,FALSE
1973,1974,46,FOREIGN LANGUAGE FILM,The Pedestrian,The Pedestrian,FALSE
1973,1974,46,FOREIGN LANGUAGE FILM,Turkish Delight,Turkish Delight,FALSE
1973,1974,46,MUSIC (Original Dramatic Score),Cinderella Liberty,Cinderella Liberty,FALSE
1973,1974,46,MUSIC (Original Dramatic Score),The Day of the Dolphin,The Day of the Dolphin,FALSE
1973,1974,46,MUSIC (Original Dramatic Score),Papillon,Papillon,FALSE
1973,1974,46,MUSIC (Original Dramatic Score),A Touch of Class,A Touch of Class,FALSE
1973,1974,46,MUSIC (Original Dramatic Score),The Way We Were,The Way We Were,TRUE
1973,1974,46,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Jesus Christ Superstar,Jesus Christ Superstar,FALSE
1973,1974,46,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),The Sting,The Sting,TRUE
1973,1974,46,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Tom Sawyer,Tom Sawyer,FALSE
1973,1974,46,MUSIC (Song),A Touch of Class,A Touch of Class,FALSE
1973,1974,46,MUSIC (Song),Live and Let Die,Live and Let Die,FALSE
1973,1974,46,MUSIC (Song),Robin Hood,Robin Hood,FALSE
1973,1974,46,MUSIC (Song),Cinderella Liberty,Cinderella Liberty,FALSE
1973,1974,46,MUSIC (Song),The Way We Were,The Way We Were,TRUE
1973,1974,46,BEST PICTURE,American Graffiti,American Graffiti,FALSE
1973,1974,46,BEST PICTURE,Cries and Whispers,Cries and Whispers,FALSE
1973,1974,46,BEST PICTURE,The Exorcist,The Exorcist,FALSE
1973,1974,46,BEST PICTURE,The Sting,The Sting,TRUE
1973,1974,46,BEST PICTURE,A Touch of Class,A Touch of Class,FALSE
1973,1974,46,SHORT SUBJECT (Animated),Frank Film,Frank Film,TRUE
1973,1974,46,SHORT SUBJECT (Animated),The Legend of John Henry,The Legend of John Henry,FALSE
1973,1974,46,SHORT SUBJECT (Animated),Pulcinella,Pulcinella,FALSE
1973,1974,46,SHORT SUBJECT (Live Action),The Bolero,The Bolero,TRUE
1973,1974,46,SHORT SUBJECT (Live Action),Clockmaker,Clockmaker,FALSE
1973,1974,46,SHORT SUBJECT (Live Action),Life Times Nine,Life Times Nine,FALSE
1973,1974,46,SOUND,The Day of the Dolphin,The Day of the Dolphin,FALSE
1973,1974,46,SOUND,The Exorcist,The Exorcist,TRUE
1973,1974,46,SOUND,The Paper Chase,The Paper Chase,FALSE
1973,1974,46,SOUND,Paper Moon,Paper Moon,FALSE
1973,1974,46,SOUND,The Sting,The Sting,FALSE
1973,1974,46,WRITING (Screenplay--based on material from another medium),The Exorcist,The Exorcist,TRUE
1973,1974,46,WRITING (Screenplay--based on material from another medium),The Last Detail,The Last Detail,FALSE
1973,1974,46,WRITING (Screenplay--based on material from another medium),The Paper Chase,The Paper Chase,FALSE
1973,1974,46,WRITING (Screenplay--based on material from another medium),Paper Moon,Paper Moon,FALSE
1973,1974,46,WRITING (Screenplay--based on material from another medium),Serpico,Serpico,FALSE
1973,1974,46,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),American Graffiti,American Graffiti,FALSE
1973,1974,46,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Cries and Whispers,Cries and Whispers,FALSE
1973,1974,46,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),Save the Tiger,Save the Tiger,FALSE
1973,1974,46,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),The Sting,The Sting,TRUE
1973,1974,46,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),A Touch of Class,A Touch of Class,FALSE
1973,1974,46,JEAN HERSHOLT HUMANITARIAN AWARD,Lew Wasserman,,TRUE
1973,1974,46,HONORARY AWARD, Henri Langlois for his devotion to the art of film,,TRUE
1973,1974,46,HONORARY AWARD, Groucho Marx in recognition of his brilliant creativity and for the unequalled achievements of the Marx Brothers in the art of motion picture comedy.,,TRUE
1973,1974,46,IRVING G. THALBERG MEMORIAL AWARD,Lawrence Weingarten,,TRUE
1974,1975,47,ACTOR,Art Carney,Harry and Tonto,TRUE
1974,1975,47,ACTOR,Albert Finney,Murder on the Orient Express,FALSE
1974,1975,47,ACTOR,Dustin Hoffman,Lenny,FALSE
1974,1975,47,ACTOR,Jack Nicholson,Chinatown,FALSE
1974,1975,47,ACTOR,Al Pacino,The Godfather Part II,FALSE
1974,1975,47,ACTOR IN A SUPPORTING ROLE,Fred Astaire,The Towering Inferno,FALSE
1974,1975,47,ACTOR IN A SUPPORTING ROLE,Jeff Bridges,Thunderbolt and Lightfoot,FALSE
1974,1975,47,ACTOR IN A SUPPORTING ROLE,Robert De Niro,The Godfather Part II,TRUE
1974,1975,47,ACTOR IN A SUPPORTING ROLE,Michael V. Gazzo,The Godfather Part II,FALSE
1974,1975,47,ACTOR IN A SUPPORTING ROLE,Lee Strasberg,The Godfather Part II,FALSE
1974,1975,47,ACTRESS,Ellen Burstyn,Alice Doesn't Live Here Anymore,TRUE
1974,1975,47,ACTRESS,Diahann Carroll,Claudine,FALSE
1974,1975,47,ACTRESS,Faye Dunaway,Chinatown,FALSE
1974,1975,47,ACTRESS,Valerie Perrine,Lenny,FALSE
1974,1975,47,ACTRESS,Gena Rowlands,A Woman under the Influence,FALSE
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Ingrid Bergman,Murder on the Orient Express,TRUE
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Valentina Cortese,Day for Night,FALSE
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Madeline Kahn,Blazing Saddles,FALSE
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Alice Doesn't Live Here Anymore,FALSE
1974,1975,47,ACTRESS IN A SUPPORTING ROLE,Talia Shire,The Godfather Part II,FALSE
1974,1975,47,ART DIRECTION,Chinatown,Chinatown,FALSE
1974,1975,47,ART DIRECTION,Earthquake,Earthquake,FALSE
1974,1975,47,ART DIRECTION,The Godfather Part II,The Godfather Part II,TRUE
1974,1975,47,ART DIRECTION,The Island at the Top of the World,The Island at the Top of the World,FALSE
1974,1975,47,ART DIRECTION,The Towering Inferno,The Towering Inferno,FALSE
1974,1975,47,CINEMATOGRAPHY,Chinatown,Chinatown,FALSE
1974,1975,47,CINEMATOGRAPHY,Earthquake,Earthquake,FALSE
1974,1975,47,CINEMATOGRAPHY,Lenny,Lenny,FALSE
1974,1975,47,CINEMATOGRAPHY,Murder on the Orient Express,Murder on the Orient Express,FALSE
1974,1975,47,CINEMATOGRAPHY,The Towering Inferno,The Towering Inferno,TRUE
1974,1975,47,COSTUME DESIGN,Chinatown,Chinatown,FALSE
1974,1975,47,COSTUME DESIGN,Daisy Miller,Daisy Miller,FALSE
1974,1975,47,COSTUME DESIGN,The Godfather Part II,The Godfather Part II,FALSE
1974,1975,47,COSTUME DESIGN,The Great Gatsby,The Great Gatsby,TRUE
1974,1975,47,COSTUME DESIGN,Murder on the Orient Express,Murder on the Orient Express,FALSE
1974,1975,47,DIRECTING,Chinatown,Chinatown,FALSE
1974,1975,47,DIRECTING,Day for Night,Day for Night,FALSE
1974,1975,47,DIRECTING,The Godfather Part II,The Godfather Part II,TRUE
1974,1975,47,DIRECTING,Lenny,Lenny,FALSE
1974,1975,47,DIRECTING,A Woman under the Influence,A Woman under the Influence,FALSE
1974,1975,47,DOCUMENTARY (Feature),Antonia: A Portrait of the Woman,Antonia: A Portrait of the Woman,FALSE
1974,1975,47,DOCUMENTARY (Feature),The Challenge...A Tribute to Modern Art,The Challenge...A Tribute to Modern Art,FALSE
1974,1975,47,DOCUMENTARY (Feature),The 81st Blow,The 81st Blow,FALSE
1974,1975,47,DOCUMENTARY (Feature),Hearts and Minds,Hearts and Minds,TRUE
1974,1975,47,DOCUMENTARY (Feature),The Wild and the Brave,The Wild and the Brave,FALSE
1974,1975,47,DOCUMENTARY (Short Subject),City Out of Wilderness,City Out of Wilderness,FALSE
1974,1975,47,DOCUMENTARY (Short Subject),Don't,Don't,TRUE
1974,1975,47,DOCUMENTARY (Short Subject),Exploratorium,Exploratorium,FALSE
1974,1975,47,DOCUMENTARY (Short Subject),John Muir's High Sierra,John Muir's High Sierra,FALSE
1974,1975,47,DOCUMENTARY (Short Subject),Naked Yoga,Naked Yoga,FALSE
1974,1975,47,FILM EDITING,Blazing Saddles,Blazing Saddles,FALSE
1974,1975,47,FILM EDITING,Chinatown,Chinatown,FALSE
1974,1975,47,FILM EDITING,Earthquake,Earthquake,FALSE
1974,1975,47,FILM EDITING,The Longest Yard,The Longest Yard,FALSE
1974,1975,47,FILM EDITING,The Towering Inferno,The Towering Inferno,TRUE
1974,1975,47,FOREIGN LANGUAGE FILM,Amarcord,Amarcord,TRUE
1974,1975,47,FOREIGN LANGUAGE FILM,Cats' Play,Cats' Play,FALSE
1974,1975,47,FOREIGN LANGUAGE FILM,The Deluge,The Deluge,FALSE
1974,1975,47,FOREIGN LANGUAGE FILM,"Lacombe, Lucien","Lacombe, Lucien",FALSE
1974,1975,47,FOREIGN LANGUAGE FILM,The Truce,The Truce,FALSE
1974,1975,47,MUSIC (Original Dramatic Score),Chinatown,Chinatown,FALSE
1974,1975,47,MUSIC (Original Dramatic Score),The Godfather Part II,The Godfather Part II,TRUE
1974,1975,47,MUSIC (Original Dramatic Score),Murder on the Orient Express,Murder on the Orient Express,FALSE
1974,1975,47,MUSIC (Original Dramatic Score),Shanks,Shanks,FALSE
1974,1975,47,MUSIC (Original Dramatic Score),The Towering Inferno,The Towering Inferno,FALSE
1974,1975,47,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),The Great Gatsby,The Great Gatsby,TRUE
1974,1975,47,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),The Little Prince,The Little Prince,FALSE
1974,1975,47,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),Phantom of the Paradise,Phantom of the Paradise,FALSE
1974,1975,47,MUSIC (Song),Benji,Benji,FALSE
1974,1975,47,MUSIC (Song),Blazing Saddles,Blazing Saddles,FALSE
1974,1975,47,MUSIC (Song),The Little Prince,The Little Prince,FALSE
1974,1975,47,MUSIC (Song),The Towering Inferno,The Towering Inferno,TRUE
1974,1975,47,MUSIC (Song),Gold,Gold,FALSE
1974,1975,47,BEST PICTURE,Chinatown,Chinatown,FALSE
1974,1975,47,BEST PICTURE,The Conversation,The Conversation,FALSE
1974,1975,47,BEST PICTURE,The Godfather Part II,The Godfather Part II,TRUE
1974,1975,47,BEST PICTURE,Lenny,Lenny,FALSE
1974,1975,47,BEST PICTURE,The Towering Inferno,The Towering Inferno,FALSE
1974,1975,47,SHORT FILM (Animated),Closed Mondays,Closed Mondays,TRUE
1974,1975,47,SHORT FILM (Animated),The Family That Dwelt Apart,The Family That Dwelt Apart,FALSE
1974,1975,47,SHORT FILM (Animated),Hunger,Hunger,FALSE
1974,1975,47,SHORT FILM (Animated),Voyage to Next,Voyage to Next,FALSE
1974,1975,47,SHORT FILM (Animated),Winnie the Pooh and Tigger Too,Winnie the Pooh and Tigger Too,FALSE
1974,1975,47,SHORT FILM (Live Action),Climb,Climb,FALSE
1974,1975,47,SHORT FILM (Live Action),The Concert,The Concert,FALSE
1974,1975,47,SHORT FILM (Live Action),One-Eyed Men Are Kings,One-Eyed Men Are Kings,TRUE
1974,1975,47,SHORT FILM (Live Action),Planet Ocean,Planet Ocean,FALSE
1974,1975,47,SHORT FILM (Live Action),The Violin,The Violin,FALSE
1974,1975,47,SOUND,Chinatown,Chinatown,FALSE
1974,1975,47,SOUND,The Conversation,The Conversation,FALSE
1974,1975,47,SOUND,Earthquake,Earthquake,TRUE
1974,1975,47,SOUND,The Towering Inferno,The Towering Inferno,FALSE
1974,1975,47,SOUND,Young Frankenstein,Young Frankenstein,FALSE
1974,1975,47,WRITING (Original Screenplay),Alice Doesn't Live Here Anymore,Alice Doesn't Live Here Anymore,FALSE
1974,1975,47,WRITING (Original Screenplay),Chinatown,Chinatown,TRUE
1974,1975,47,WRITING (Original Screenplay),The Conversation,The Conversation,FALSE
1974,1975,47,WRITING (Original Screenplay),Day for Night,Day for Night,FALSE
1974,1975,47,WRITING (Original Screenplay),Harry and Tonto,Harry and Tonto,FALSE
1974,1975,47,WRITING (Screenplay Adapted from Other Material),The Apprenticeship of Duddy Kravitz,The Apprenticeship of Duddy Kravitz,FALSE
1974,1975,47,WRITING (Screenplay Adapted from Other Material),The Godfather Part II,The Godfather Part II,TRUE
1974,1975,47,WRITING (Screenplay Adapted from Other Material),Lenny,Lenny,FALSE
1974,1975,47,WRITING (Screenplay Adapted from Other Material),Murder on the Orient Express,Murder on the Orient Express,FALSE
1974,1975,47,WRITING (Screenplay Adapted from Other Material),Young Frankenstein,Young Frankenstein,FALSE
1974,1975,47,SPECIAL ACHIEVEMENT AWARD (Visual Effects),Earthquake,Earthquake,TRUE
1974,1975,47,JEAN HERSHOLT HUMANITARIAN AWARD,Arthur B. Krim,,TRUE
1974,1975,47,HONORARY AWARD, Howard Hawks - A master American filmmaker whose creative efforts hold a distinguished place in world cinema.,,TRUE
1974,1975,47,HONORARY AWARD, Jean Renoir - a genius who,,TRUE
1975,1976,48,ACTOR,Walter Matthau,The Sunshine Boys,FALSE
1975,1976,48,ACTOR,Jack Nicholson,One Flew over the Cuckoo's Nest,TRUE
1975,1976,48,ACTOR,Al Pacino,Dog Day Afternoon,FALSE
1975,1976,48,ACTOR,Maximilian Schell,The Man in the Glass Booth,FALSE
1975,1976,48,ACTOR,James Whitmore,"Give 'em Hell, Harry!",FALSE
1975,1976,48,ACTOR IN A SUPPORTING ROLE,George Burns,The Sunshine Boys,TRUE
1975,1976,48,ACTOR IN A SUPPORTING ROLE,Brad Dourif,One Flew over the Cuckoo's Nest,FALSE
